799889580001962TAVG-9999   -9999   -9999   -9999    -320  f -880  f-1030  f -930  f -930  f -360  f -320  f  -40  f
799889580001963TAVG    0  f   30  f -360  f -740  f -560  f -780  f-1030  f-1900  f-1050  f -880  f -250  f   80  f
799889580001964TAVG  100  f    0  f -240  f -770  f -940  f-1170  f -600  f-2010  f -970  f -320  f -110  f    0  f
799889580001965TAVG   90  f   70  f  110  f -330  f -390  f -740  f-1300  f-1220  f -570  f -890  f -210  f  -80  f
799889580001966TAVG   20  f  -30  f -180  f -570  f -610  f -880  f-1600  f-1200  f-1040  f -670  f -210  f  -60  f
799889580001967TAVG    0  f -200  f -150  f -280  f -860  f -800  f -820  f -860  f -990  f -750  f -380  f    0  f
799889580001968TAVG    0  f  -70  f -150  f -150  f -540  f-1070  f -820  f-1320  f-1240  f -560  f -330  f  -20  f
799889580001969TAVG   30  f  -80  f -500  f -640  f-1230  f-1820  f-1570  f-1100  f -590  f -890  f -360  f   60  f
799889580001970TAVG  -20  f  -80  f -200  f -840  f -850  f -890  f -520  f-1110  f -370  f -240  f  -60  f   80  f
799889580001971TAVG  160  f   30  f  -20  f -200  f -520  f -320  f -580  f -690  f -560  f -250  f -150  f   70  f
799889580001972TAVG  210  f  120  f  -60  f -270  f -370  f -700  f -520  f-1050  f -590  f -400  f -230  f   60  f
799889580001973TAVG  -80  f  -20  f -200  f -650  f -840  f-1000  f -870  f -640  f -710  f -410  f -150  f   30  f
799889580001974TAVG  100  f  130  f   50  f -380  f -510  f -350  f -800  f -760  f -930  f -280  f -110  f  110  f
799889630001967TAVG  -10  f -300  f -170  f -870  f-1510  f-1300  f-1060  f -790  f -730  f -460  f -520  f   30  f
799889630001968TAVG  -20  f -260  f -640  f -560  f-1210  f-1130  f-1060  f-1020  f -520  f -260  f -110  f   90  f
799889630001969TAVG  -60  f -280  f -560  f -790  f -980  f-1430  f-1070  f -730  f -480  f -770  f -580  f  130  f
799889630001970TAVG  160  f -100  f -320  f -770  f-1160  f-1220  f -690  f -950  f -510  f -200  f  170  f   70  f
799889630001971TAVG   20  f -160  f -320  f -660  f-1190  f -570  f -820  f-1020  f-1000  f -260  f  -40  f  -80  f
799889630001972TAVG   10  f -110  f -680  f-1180  f -830  f-1530  f-1300  f-1400  f -670  f -320  f -140  f  200  f
799889630001973TAVG -160  f -110  f -280  f-1090  f-1570  f-1470  f -880  f-1070  f-1260  f -310  f -140  f   50  f
799889630001974TAVG -120  f  120  f  -90  f-1020  f -930  f-1040  f-1050  f-1290  f -860  f -430  f -230  f   10  f
799889630001975TAVG -160  f -350  f -490  f -870  f-1230  f-1170  f-1390  f-1400  f -690  f -230  f -190  f  -30  f
799889630001976TAVG  -70  f   40  f -270  f -560  f -720  f -910  f-1760  f-1030  f -830  f   10  f   10  f    0  f
799889630001977TAVG   60  f   40  f -290  f -650  f -620  f -850  f-1010  f-1200  f -970  f -310  f -130  f  120  f
799889630001978TAVG  160  f  150  f -240  f -290  f -310  f-1340  f-1510  f -950  f -400  f -250  f -170  f  -20  f
799889630001979TAVG-9999    -280  f-9999    -210  f -610  f-1150  f -860  f -870  f-9999   -9999   -9999   -9999   
799889630001980TAVG   90  f -150  f -330  f-1040  f -970  f-1230  f-1710  f-1390  f-1150  f -370  f -530  f   60  f
799889630001981TAVG   90  f   30  f -320  f -280  f -870  f -720  f -890  f-1390  f -760  f -770  f -190  f   80  f
799889630001982TAVG  200  f   70  f -230  f -360  f -380  f -390  f-1370  f -920  f -670  f -430  f -330  f   20  f
799889630001983TAVG   50  f  -70  f -420  f -410  f-1020  f -960  f -940  f -390  f -960  f -440  f -180  f  160  f
799889630001984TAVG  -60  f    0  f  -20  f -670  f-1010  f-1060  f -600  f -520  f -130  f -550  f  -70  f   80  f
799889630001985TAVG  140  f  -50  f -490  f -610  f-1150  f -910  f -460  f -840  f -340  f -290  f   90  f  130  f
799889630001986TAVG   30  f -150  f -260  f -720  f-1550  f-1420  f-1140  f-1240  f -710  f -210  f -280  f   70  f
799889630001987TAVG  120  f   20  f -170  f-1090  f-1130  f-1230  f-1630  f -710  f -870  f -350  f   40  f  150  f
799889630001988TAVG   40  f  160  f -330  f -480  f -660  f-1480  f -850  f-1180  f -640  f -570  f -410  f  -40  f
799889630001989TAVG  100  f   70  f   40  f-1070  f -380  f -740  f  -70  f -630  f -580  f -300  f -100  f   50  f
799889630001990TAVG   40  f  280  f -220  f-1070  f-1300  f-1020  f-1250  f-1100  f -410  f -680  f -190  f -100  f
799889630001991TAVG  250  f -160  f -610  f -700  f-1300  f-1220  f-1090  f-1000  f -420  f -660  f -130  f  -90  f
799889630001992TAVG  170  f -120  f -630  f -600  f-1390  f-1220  f-1070  f-1020  f -490  f -660  f  120  f  350  f
799889630001993TAVG   30  f   90  f  -90  f -680  f -710  f-1040  f -980  f -800  f -860  f -220  f  -30  f   10  f
799889630001994TAVG  130  f  -20  f -140  f -640  f -900  f-1120  f-1570  f -590  f -870  f-1010  f  -80  f  210  f
799889630001995TAVG  300  f  170  f -260  f -820  f -620  f-1190  f-1730  f-1250  f -940  f -160  f -220  f  170  f
799889630001996TAVG  160  f  220  f -170  f -600  f -900  f-1180  f -720  f -710  f -820  f -250  f  -80  f   60  f
799889630001997TAVG  190  f   30  f   70  f -690  f -460  f-1010  f-1350  f-1040  f-1080  f -750  f -500  f   30  f
799889630001998TAVG  160  f  280  f  -30  f   70  f -380  f -460  f-1250  f-1130  f-1010  f -570  f   20  f   40  f
799889630001999TAVG  220  f  100  f  -40  f -130  f -290  f -890  f-1000  f -890  f -900  f  -70  f   50  f  200  f
799889630002000TAVG  120  f  250  f  -30  f -270  f -470  f -450  f -590  f-1260  f -900  f -320  f  -90  f  -20  f
799889630002001TAVG   50  f -140  f -480  f -840  f -410  f-1080  f-1190  f -450  f -280  f  -50  f   10  f  200  f
799889630002002TAVG  240  f  290  f -320  f -410  f-1260  f-1550  f-1100  f -680  f -490  f-1060  f -160  f  140  f
799889630002003TAVG  110  f  100  f -150  f -290  f -740  f-1370  f-1150  f -530  f -390  f -470  f -370  f -170  f
799889630002004TAVG  150  f  160  f -230  f -580  f -610  f -760  f -800  f -820  f -670  f -300  f  100  f  100  f
799889630002005TAVG  110  f  180  f -230  f -580  f -940  f-1510  f-1160  f -570  f -520  f -110  f   50  f    0  f
799889630002006TAVG  310  f  220  f  -30  f -400  f -260  f -720  f -740  f-1460  f -870  f -110  f  -10  f   60  f
799889630002007TAVG  200  f   10  f -350  f-1180  f -960  f-1410  f-1820  f-1120  f -760  f -810  f -360  f  130  f
799889630002008TAVG  230  f  140  f -310  f -690  f -690  f -970  f-1110  f -760  f  -10  f -310  f  -50  f  260  f
799889630002009TAVG  220  f   10  f  -40  f -640  f -920  f-1560  f-1350  f-1160  f -700  f-9999    -310  f   40  f
799889630002010TAVG   10  f-9999   -9999    -880  f -790  f -420  f -750  f -840  f -580  f   50  f  150  f  -50  f
799889630002011TAVG  130  f  290  f -330  f-1110  f -840  f-1200  f-1540  f -950  f-9999    -270  f-9999     280  f
799889630002012TAVG  210  f  -40  f -120  f -890  f -770  f-1220  f -860  f-1040  f -900  f -530  f -310  f -110  f
799889630002013TAVG-9999      50  f-9999     -50  f -980  f -990  f-1280  f-1090  f -580  f -690  f -140  f  -80  f
799889630002014TAVG   40  f  -40  f -470  f -230  f -750  f -920  f -530  f-9999   -9999   -9999   -9999   -9999   
799890630001950TAVG-9999   -9999   -9999    -340  f -910  f -640  f -780  f-1690  f -870  f -470  f -240  f  -50  f
799890630001951TAVG  -90  f  -40  f    0  f  -50  f -390  f -690  f-1120  f -840  f-1360  f -540  f -170  f   10  f
799890630001952TAVG  100  f   30  f -190  f -470  f-1100  f -820  f-1180  f -700  f -570  f -660  f -300  f -110  f
799890630001953TAVG -120  f -300  f -460  f-1210  f-1330  f-1430  f-1510  f -970  f -800  f -620  f -280  f   20  f
799890630001954TAVG  -80  f   10  f -120  f -460  f -710  f-1180  f-1340  f-1740  f-1170  f -290  f -110  f   20  f
799890630001955TAVG   30  f   80  f -130  f -190  f -420  f -790  f -590  f -710  f -670  f -340  f -400  f -120  f
799890630001956TAVG   80  f   90  f   30  f -100  f -140  f -180  f -600  f -400  f -630  f -260  f -140  f  -90  f
799890630001957TAVG  110  f   90  f   20  f -120  f -360  f-1210  f-1410  f-1400  f -490  f -760  f -110  f -120  f
799890630001958TAVG   40  f  -70  f -210  f -300  f-1180  f-1710  f-1860  f-1660  f-1340  f -500  f  -60  f -170  f
799890630001959TAVG -140  f -220  f -180  f-1400  f-1390  f -910  f-2010  f-1280  f-1100  f -520  f -470  f  -80  f
799890630001960TAVG   20  f   80  f -160  f -590  f -570  f-1090  f-1240  f-1100  f -480  f -430  f -400  f -110  f
799890630001961TAVG  170  f   40  f  -80  f -190  f -470  f -770  f-1070  f-1360  f -850  f -590  f -350  f  -50  f
799890630001962TAVG   20  f  -40  f -120  f -140  f -400  f -560  f -790  f -960  f -700  f -330  f -320  f  -60  f
799890630001963TAVG   20  f   40  f -200  f -450  f -360  f -650  f -900  f-1560  f-1110  f -850  f -250  f   30  f
799890630001964TAVG   60  f   30  f -160  f -480  f -540  f -930  f -560  f-1600  f -930  f -220  f -150  f  -10  f
799890630001965TAVG   40  f   90  f   90  f -310  f -280  f -600  f-1150  f-1330  f -620  f -840  f -210  f  -60  f
799890630001966TAVG   30  f  -50  f  -60  f -320  f -480  f -690  f-1620  f-1160  f-1040  f -610  f -230  f  -60  f
799890630001967TAVG  -70  f -100  f  -40  f -120  f -610  f -650  f -720  f -940  f -900  f -710  f -300  f  -50  f
799890630001968TAVG   20  f  -20  f -110  f  -60  f -360  f -660  f -500  f -850  f -940  f -410  f -260  f  -40  f
799890630001969TAVG  -20  f   10  f -260  f -390  f -720  f-1130  f-1310  f -790  f -470  f -710  f -230  f    0  f
799890630001970TAVG  -40  f    0  f -140  f -440  f -510  f -630  f -450  f-1020  f -210  f -350  f  -50  f   30  f
799890630001971TAVG  120  f   90  f   20  f -140  f -450  f -270  f -430  f -480  f -460  f -180  f -110  f  -10  f
799890630001972TAVG  180  f  160  f   30  f  -70  f -250  f -520  f -340  f -900  f -370  f -350  f -160  f   60  f
799890630001973TAVG   20  f  100  f  -60  f -320  f -460  f -740  f -910  f -570  f -740  f -370  f -160  f   10  f
799890630001974TAVG  190  f  220  f  140  f -190  f -350  f -370  f -500  f -560  f -730  f -250  f -120  f   50  f
799890630001975TAVG  120  f  150  f  -20  f -130  f -390  f -720  f -920  f -810  f -510  f -340  f -390  f  -10  f
799890630001976TAVG  -10  f   80  f  -10  f -110  f -490  f -980  f-1180  f-1640  f-1000  f -530  f -110  f  -20  f
799890630001977TAVG  160  f   70  f  -80  f  -40  f -400  f -550  f-1750  f-1080  f-1370  f -850  f -190  f  -40  f
799890630001978TAVG  -40  f  -20  f -210  f -350  f -380  f -510  f-1790  f-1260  f -810  f -580  f -460  f  -60  f
799890630001979TAVG   10  f   10  f  -50  f -200  f -740  f -900  f -900  f -970  f -710  f -550  f -220  f  -40  f
799890630001980TAVG    0  f  120  f -190  f -560  f -560  f -990  f-1600  f-1620  f -820  f -650  f -390  f  -60  f
799890630001981TAVG   20  f   10  f  -30  f -240  f -610  f -860  f -900  f-1070  f-1080  f -680  f -320  f  -70  f
799890630001982TAVG   60  f   20  f   30  f -190  f -240  f -390  f-1160  f -880  f -950  f -750  f -320  f   80  f
799890630001983TAVG  140  f   30  f  -90  f -210  f -250  f -300  f -310  f -510  f -630  f -470  f -120  f  -30  f
799890630001984TAVG   80  f  120  f   70  f -160  f -340  f -600  f -640  f -560  f -360  f -590  f -180  f   40  f
799890630001985TAVG  230  f  180  f    0  f  -50  f -330  f -430  f -570  f -580  f -290  f -320  f  -80  f   10  f
799890630001986TAVG  170  f  200  f   80  f -100  f -560  f -430  f -760  f-1060  f-1150  f -620  f -350  f  -80  f
799890630001987TAVG   70  f  -20  f -120  f -260  f -380  f -910  f-1990  f-1230  f-1420  f -490  f -160  f    0  f
799890630001988TAVG   40  f   80  f  -30  f -230  f -320  f -400  f -540  f-1000  f -460  f -250  f -110  f  -20  f
799890630001989TAVG  160  f  240  f  130  f -260  f -160  f -330  f -270  f -340  f -380  f -160  f -100  f   50  f
799890630001990TAVG  200  f  240  f   80  f -300  f -350  f -430  f -360  f -730  f -630  f -430  f -350  f  -70  f
799890630001991TAVG  110  f   80  f  -90  f -230  f -520  f -780  f -580  f -710  f -550  f -750  f -230  f  -50  f
799890630001992TAVG   70  f  -30  f -140  f -210  f -690  f-1090  f-1040  f -860  f -660  f -390  f -180  f  160  f
799890630001993TAVG  130  f   90  f -100  f -230  f -340  f -620  f -620  f -550  f -590  f -490  f  -70  f  -80  f
799890630001994TAVG   70  f   80  f  -30  f -140  f -330  f -470  f-1220  f -700  f -850  f -950  f    0  f   10  f
799890630001995TAVG  160  f   50  f  -70  f -130  f -330  f -700  f -870  f-1220  f -870  f -380  f -270  f  -20  f
799890630001996TAVG  120  f   90  f   90  f -220  f -230  f -380  f -570  f -790  f -250  f -390  f -200  f   40  f
799890630001997TAVG  170  f   70  f  -20  f -190  f -320  f -430  f -850  f -670  f -870  f -360  f -230  f   40  f
799890630001998TAVG  150  f  140  f   40  f   10  f -300  f -110  f -260  f -390  f -610  f -330  f -140  f  -10  f
799890630001999TAVG   80  f  100  f   50  f  -60  f -130  f -430  f -390  f -920  f -910  f -360  f -150  f -100  f
799890630002000TAVG  -40  f    0  f  -80  f -200  f -270  f -250  f -380  f -530  f -660  f -180  f -120  f  110  f
799890630002001TAVG  210  f  230  f  160  f -160  f  -20  f -390  f -640  f -630  f -650  f -290  f -230  f  -10  f
799890630002002TAVG   80  f   30  f -220  f -110  f -590  f -930  f -730  f -750  f -300  f -490  f -190  f   50  f
799890630002003TAVG  220  f  180  f   20  f -120  f -310  f -490  f -340  f -290  f -640  f -410  f -190  f  -30  f
799890630002004TAVG  170  f  100  f   40  f -130  f -340  f -440  f -480  f -900  f -880  f -650  f -150  f  -40  f
799890630002005TAVG    0  f   20  f  -80  f -230  f -400  f -730  f -730  f -790  f -560  f -280  f -120  f  -50  f
799890630002006TAVG  110  f  180  f  130  f  -60  f -220  f -380  f -530  f -730  f -610  f -190  f -160  f  100  f
799890630002007TAVG  190  f  150  f  -70  f -210  f -260  f -460  f -660  f -470  f -340  f -460  f -220  f  -30  f
799890630002008TAVG   90  f  120  f   10  f -170  f -210  f -270  f -470  f -780  f -230  f -160  f  -60  f  -40  f
799890630002009TAVG  150  f  130  f   20  f -460  f -260  f -410  f -680  f -390  f -420  f -360  f -180  f  170  f
799890630002010TAVG  180  f  190  f  -20  f -200  f -290  f -230  f -560  f -500  f -320  f  -60  f    0  f   10  f
799890630002011TAVG  130  f  180  f   90  f -280  f -250  f -540  f -790  f -810  f -690  f -330  f -110  f   40  f
799890630002012TAVG    0  f  -10  f   10  f -160  f -170  f -560  f -380  f -410  f -460  f -570  f -220  f    0  f
799890630002013TAVG  200  f  120  f   50  f   50  f -290  f -460  f -600  f -760  f -970  f -480  f -450  f -120  f
799890630002014TAVG   60  f   30  f  -60  f -100  f -130  f -330  f -530  f-9999   -9999   -9999   -9999   -9999   
799892520001986TAVG-9999   -9999   -9999    -260  f -900  f -870  f-9999    -700  f -650  f -250  f-9999      80  f
799892520001992TAVG-9999   -9999   -9999   -9999   -9999   -9999   -9999    -330  f-9999   -9999      90  f-9999   
799892520001993TAVG-9999     150  f-9999    -100  f -220  f -390  f -350  f -390  f -380  f -180  f   20  f-9999   
799892520001994TAVG-9999   -9999     130  f  -80  f -400  f -400  f-1020  f -320  f -340  f -560  f  180  f  250  f
799892520001995TAVG  370  f  320  f   40  f -120  f -220  f -640  f-1310  f-1130  f -600  f  -90  f  -20  f  160  f
799892520001996TAVG  210  f  330  f  180  f -150  f -270  f -510  f -340  f -350  f -140  f -130  f   10  f  160  f
799892520001997TAVG  300  f  210  f  160  f -180  f -160  f -460  f-9999   -9999    -710  f -310  f -240  f  100  f
799892520001998TAVG  300  f  290  f  200  f  190  f  -60  f   70  f -560  f -720  f-9999    -160  f   50  f  100  f
799892520001999TAVG  280  f  230  f  210  f  150  f-9999    -360  f -340  f -540  f -520  f -120  f   90  f  170  f
799892520002000TAVG  200  f  260  f  130  f   20  f -130  f -220  f -330  f -680  f -600  f -150  f  -40  f   40  f
799892520002001TAVG  170  f   60  f   20  f -300  f  -50  f -540  f-9999    -250  f -180  f  -30  f   30  f  180  f
799892520002002TAVG  280  f  320  f   10  f   60  f -610  f -920  f -760  f -440  f -240  f -560  f -110  f  150  f
799892520002003TAVG  250  f  290  f   40  f  -10  f -250  f -800  f -540  f -160  f -240  f -200  f -140  f  -90  f
799892520002004TAVG  220  f  270  f  110  f -160  f -200  f -250  f -360  f -430  f -380  f -220  f   50  f  120  f
799892520002005TAVG  220  f  280  f   60  f -110  f -360  f -810  f -640  f -320  f -190  f  -60  f-9999   -9999   
799689060001956TAVG 1360  f 1460  f 1290  f 1270  f 1130  f 1030  f 1010  f  900  f 1040  f 1030  f 1300  f 1420  f
799689060001957TAVG 1510  f 1500  f 1360  f 1150  f 1040  f 1070  f 1010  f  960  f  880  f 1040  f 1000  f 1330  f
799689060001958TAVG 1390  f 1460  f 1440  f 1220  f 1160  f 1100  f  900  f  960  f 1010  f 1100  f 1160  f 1400  f
799689060001959TAVG 1460  f 1620  f 1450  f 1200  f 1080  f 1060  f  920  f  990  f  910  f 1030  f 1140  f 1420  f
799689060001960TAVG 1450  f 1470  f 1240  f 1450  f 1330  f 1070  f  970  f  970  f 1000  f  970  f 1270  f 1420  f
799689060001961TAVG 1470  f 1410  f 1500  f 1340  f 1170  f 1050  f  960  f  910  f  830  f  940  f 1230  f 1370  f
799689060001962TAVG 1450  f 1580  f 1480  f 1260  f 1190  f  830  f  890  f  820  f  850  f  940  f 1170  f 1350  f
799689060001963TAVG 1350  f 1430  f 1330  f 1360  f 1160  f  990  f  850  f  820  f  710  f  930  f 1070  f 1170  f
799689060001964TAVG 1350  f 1210  f 1340  f 1180  f 1000  f  900  f  730  f  860  f  830  f  880  f 1230  f 1310  f
799689060001965TAVG 1390  f 1330  f 1240  f 1260  f 1080  f  920  f  920  f  780  f  900  f 1100  f 1170  f 1230  f
799689060001966TAVG 1330  f 1570  f 1260  f 1160  f 1110  f 1040  f  910  f  850  f  980  f 1040  f 1100  f 1210  f
799689060001967TAVG 1270  f 1430  f 1340  f 1230  f 1050  f  900  f  800  f  790  f  930  f  970  f 1040  f 1280  f
799689060001968TAVG 1430  f 1640  f 1420  f 1300  f 1280  f 1060  f  840  f  810  f  960  f  900  f 1110  f 1230  f
799689060001969TAVG 1320  f 1310  f 1360  f 1180  f 1200  f  890  f  940  f  870  f  960  f 1080  f 1130  f 1290  f
799689060001970TAVG 1390  f 1420  f 1360  f 1330  f 1030  f  950  f  870  f  980  f  890  f 1050  f 1190  f 1310  f
799689060001971TAVG 1400  f 1400  f 1270  f 1280  f 1090  f  930  f  910  f  920  f  920  f 1010  f 1230  f 1450  f
799689060001972TAVG 1310  f 1400  f 1360  f 1180  f 1080  f 1050  f  970  f  890  f 1000  f 1070  f 1170  f 1120  f
799689060001973TAVG 1260  f 1410  f 1280  f 1210  f 1110  f  970  f  810  f  890  f  870  f 1000  f 1320  f 1410  f
799689060001974TAVG 1470  f 1550  f 1460  f 1410  f 1200  f  950  f  890  f  930  f-9999    1020  f 1210  f 1310  f
799689060001975TAVG 1530  f 1570  f 1430  f 1310  f 1080  f 1020  f  940  f 1010  f  900  f  960  f 1470  f 1410  f
799689060001976TAVG 1480  f 1410  f 1440  f 1330  f 1140  f 1050  f 1000  f  960  f  880  f 1060  f 1200  f 1310  f
799689060001977TAVG 1360  f 1320  f 1520  f 1280  f 1140  f 1010  f  850  f  800  f 1010  f  970  f 1180  f 1230  f
799689060001978TAVG 1460  f 1380  f 1260  f 1350  f 1150  f 1110  f  960  f  860  f  880  f  990  f 1310  f 1330  f
799689060001979TAVG 1440  f 1490  f 1320  f 1300  f 1550  f  830  f  960  f  850  f 1000  f 1060  f 1290  f 1340  f
799689060001980TAVG 1550  f 1540  f 1420  f 1200  f 1030  f  990  f  950  f  890  f 1030  f 1100  f 1200  f 1360  f
799689060001981TAVG 1480  f 1520  f 1590  f 1210  f 1060  f 1070  f  880  f  980  f  950  f 1070  f 1120  f 1410  f
799689060001982TAVG 1470  f 1540  f 1510  f 1430  f 1070  f  980  f 1060  f 1000  f  920  f 1130  f 1240  f 1190  f
799689060001983TAVG 1260  f 1430  f 1510  f 1320  f 1010  f  960  f  920  f  920  f  840  f 1800  f 1180  f 1270  f
799689060001984TAVG 1350  f 1400  f 1340  f 1190  f 1050  f  960  f  870  f  850  f  750  f 1100  f 1250  f 1360  f
799689060001985TAVG 1250  f 1350  f 1440  f 1290  f 1250  f 1000  f  880  f  900  f  750  f  900  f 1090  f 1300  f
799689060001986TAVG 1370  f 1450  f 1450  f 1180  f 1180  f  930  f  970  f  860  f  890  f  930  f 1280  f 1330  f
799689060001987TAVG 1360  f 1320  f 1420  f 1230  f 1170  f 1080  f  980  f  860  f 1010  f 1080  f 1050  f 1290  f
799689060001988TAVG 1520  f 1380  f 1320  f 1290  f 1190  f 1190  f  910  f  870  f  860  f 1170  f 1240  f 1300  f
799689060001989TAVG 1390  f 1430  f 1330  f 1360  f 1080  f 1060  f  940  f  830  f  840  f  840  f 1310  f 1400  f
799689060001990TAVG 1420  f 1430  f 1400  f 1370  f 1160  f 1130  f  940  f  990  f  880  f 1130  f 1130  f 1400  f
799689060001991TAVG 1420  f 1400  f 1550  f 1330  f-9999     990  f  960  f  890  f  900  f 1010  f 1210  f 1170  f
799689060001992TAVG 1360  f 1180  f 1230  f 1070  f 1140  f  990  f  820  f  870  f  950  f 1070  f 1290  f 1400  f
799689060001993TAVG 1420  f 1420  f 1440  f 1230  f 1060  f 1120  f  840  f  970  f  890  f 1020  f 1130  f 1110  f
799689060001994TAVG 1510  f 1480  f 1400  f 1330  f 1130  f 1010  f 1130  f 1020  f  960  f 1100  f 1100  f 1250  f
799689060001995TAVG 1470  f 1330  f 1380  f 1230  f 1190  f 1100  f 1000  f  800  f  930  f 1040  f 1130  f 1370  f
799689060001996TAVG 1500  f 1370  f 1330  f 1230  f 1060  f  990  f  910  f  810  f  800  f  990  f 1070  f 1300  f
799689060001997TAVG 1480  f 1520  f 1510  f 1390  f 1210  f  970  f 1000  f  960  f  940  f  990  f 1050  f 1260  f
799689060001998TAVG 1370  f 1530  f 1430  f 1200  f 1030  f  900  f 1090  f  830  f  920  f 1100  f 1140  f 1450  f
799689060001999TAVG 1430  f 1600  f 1400  f 1250  f 1230  f 1010  f  820  f  920  f  930  f 1010  f 1130  f 1430  f
799689060002000TAVG 1460  f 1510  f 1350  f 1310  f 1230  f  930  f  900  f 1070  f  920  f 1050  f 1230  f 1500  f
799689060002001TAVG 1490  f 1530  f 1430  f 1290  f  900  f  860  f  900  f  840  f  840  f  960  f 1270  f 1470  f
799689060002002TAVG 1320  f 1490  f 1450  f 1100  f 1120  f 1070  f  900  f  930  f  930  f  990  f 1190  f 1320  f
799689060002003TAVG 1370  f 1300  f 1310  f 1180  f-9999    1060  f  970  f-9999   -9999   -9999    1340  f 1360  f
799689060002004TAVG 1460  f 1510  f 1460  f 1270  f 1170  f 1020  f 1050  f 1050  f 1070  f 1170  f 1210  f 1200  f
799689060002005TAVG 1480  f 1480  f 1420  f 1320  f 1120  f 1030  f  980  f  900  f  890  f-9999    1220  f 1560  f
799689060002006TAVG 1460  f 1530  f 1420  f 1440  f-9999    1190  f 1010  f  970  f 1020  f-9999    1320  f 1360  f
799689060002007TAVG 1590  f 1520  f 1410  f 1300  f-9999   -9999    1120  f  800  f  800  f 1190  f 1250  f 1400  f
799689060002008TAVG 1610  f 1550  f 1440  f 1470  f 1000  f  900  f  790  f  900  f  790  f 1040  f 1190  f 1390  f
799689060002009TAVG 1500  f 1650  f 1430  f 1440  f 1220  f 1190  f 1090  f  930  f  960  f 1120  f 1090  f 1260  f
799689060002010TAVG 1460  f 1480  f 1400  f 1310  f 1020  f  990  f  950  f  880  f  910  f  960  f 1230  f 1460  f
799689060002011TAVG 1550  f 1470  f 1390  f 1420  f 1220  f 1060  f 1080  f  870  f 1010  f  950  f 1180  f 1400  f
799689060002012TAVG 1520  f 1510  f 1490  f 1410  f 1150  f 1190  f 1070  f  880  f 1020  f 1120  f 1220  f-9999   
799689060002013TAVG 1570  f-9999    1440  f 1300  f 1160  f-9999    1020  f  910  f  870  f 1060  f-9999   -9999   
799689060002014TAVG-9999   -9999    1380  f 1310  f  990  f 1010  f-9999   -9999   -9999   -9999   -9999   -9999   
799890580001985TAVG  280  f  200  f  -60  f  -70  f -400  f -450  f -320  f -390  f -180  f -160  f   10  f  100  f
799890580001986TAVG  150  f  130  f  130  f -190  f -780  f -770  f -750  f -720  f -570  f -260  f -270  f  -30  f
799890580001987TAVG  100  f  130  f   30  f -300  f -540  f -770  f-1340  f -500  f -660  f -260  f  -60  f   70  f
799890580001988TAVG  120  f  240  f   10  f -110  f -200  f -710  f -520  f -890  f -380  f -330  f -190  f  -20  f
799890580001989TAVG  150  f  230  f  220  f -450  f -100  f -230  f -100  f -210  f -310  f -100  f  -20  f  110  f
799890580001990TAVG  230  f  290  f  120  f -450  f -490  f -460  f -550  f -570  f -360  f -250  f -120  f   10  f
799890580001991TAVG  200  f   80  f  -40  f -260  f -720  f -920  f -670  f -720  f -330  f -380  f -120  f  -50  f
799890580001992TAVG  160  f   80  f -140  f -120  f -860  f -850  f -790  f -510  f -310  f -360  f  -90  f  170  f
799890580001993TAVG  170  f  210  f   20  f -130  f -230  f -400  f -340  f -410  f -400  f -250  f  -50  f   30  f
799890580001994TAVG  200  f  170  f   90  f -100  f -360  f -390  f-1070  f -390  f -380  f -560  f    0  f  100  f
799890580001995TAVG  260  f  230  f   30  f -130  f -230  f -640  f-1220  f-1110  f -710  f -190  f -120  f   80  f
799890580001996TAVG  160  f  260  f  140  f -160  f -250  f -470  f -370  f -420  f -220  f -220  f  -70  f   70  f
799890580001997TAVG  280  f  210  f  150  f -160  f -170  f -430  f -670  f -560  f -740  f -330  f -230  f   70  f
799890580001998TAVG  250  f  240  f  100  f   90  f -190  f -140  f -530  f -680  f -800  f -220  f  -80  f   40  f
799890580001999TAVG  190  f  200  f  160  f   80  f  -90  f -360  f -340  f -540  f -540  f -200  f    0  f  120  f
799890580002000TAVG  190  f  210  f   90  f    0  f -160  f -220  f -340  f -650  f -600  f -200  f -130  f   20  f
799890580002001TAVG  150  f   50  f    0  f -280  f -110  f -520  f -670  f -270  f -270  f  -70  f  -10  f  150  f
799890580002002TAVG  220  f  230  f  -30  f    0  f -590  f -910  f -690  f -480  f -330  f -590  f -170  f   40  f
799890580002003TAVG  190  f  220  f  -30  f  -70  f -260  f -740  f -620  f -220  f -290  f -260  f -210  f -130  f
799890580002004TAVG  110  f  160  f   60  f -190  f -260  f -290  f -390  f -450  f -430  f -290  f  -60  f   40  f
799890580002005TAVG  120  f  200  f    0  f -120  f -360  f -750  f -620  f -380  f -250  f -150  f  -40  f    0  f
799890580002006TAVG-9999   -9999     240  f  -70  f-9999   -9999   -9999    -810  f -460  f-9999     -60  f  110  f
799890580002007TAVG  190  f  180  f -100  f -410  f-9999   -9999   -9999    -550  f -370  f -370  f -200  f   40  f
799890580002008TAVG-9999     210  f   70  f -160  f -190  f -360  f -400  f -420  f -130  f-9999       0  f  150  f
799890580002009TAVG  240  f  170  f  150  f-9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   
799890580002010TAVG-9999   -9999     -20  f-9999    -270  f -230  f-9999    -480  f-9999   -9999      40  f-9999   
